Year;Month;Anomaly Monthly TMAX;Unc. Monthly TMAX;Anomaly Annual TMAX;Unc. Annual TMAX;Anomaly Five-year TMAX;Unc. Five-year TMAX;Anomaly Ten-year TMAX;Unc. Ten-year TMAX;Anomaly Twenty-year TMAX;Unc. Twenty-year TMAX
2009;4;1.141;0.161;0.947;0.042;1.001;0.039;0.954;0.041;0.982;0.043
2009;5;0.891;0.090;0.933;0.042;0.999;0.039;0.964;0.041;0.985;0.043
2009;6;0.875;0.151;0.922;0.043;0.994;0.039;0.968;0.040;0.987;0.043
2009;7;1.052;0.070;0.925;0.044;0.971;0.039;0.973;0.041;0.990;0.043
2009;8;0.983;0.119;0.943;0.045;0.958;0.039;0.980;0.041;0.993;0.043
2009;9;1.111;0.111;0.994;0.042;0.950;0.039;0.984;0.042;0.996;0.043
2009;10;0.786;0.073;1.017;0.041;0.946;0.040;0.986;0.042;0.998;0.042
2009;11;0.875;0.082;1.029;0.043;0.949;0.040;0.981;0.041;1.001;0.042
2009;12;0.553;0.069;1.035;0.040;0.951;0.040;0.986;0.041;1.004;0.042
2010;1;1.090;0.070;1.017;0.043;0.949;0.041;0.989;0.041;1.011;0.042
2010;2;1.071;0.081;1.022;0.044;0.949;0.042;0.997;0.041;1.016;0.042
2010;3;1.461;0.064;0.989;0.040;0.952;0.042;0.999;0.041;1.019;0.042
2010;4;1.420;0.182;1.013;0.039;0.953;0.042;0.996;0.041;1.021;0.041
2010;5;1.040;0.120;1.064;0.037;0.951;0.042;0.998;0.041;1.025;0.041
2010;6;0.947;0.120;1.080;0.037;0.945;0.041;1.000;0.041;1.028;0.041
2010;7;0.836;0.117;1.040;0.039;0.962;0.041;1.000;0.041;1.030;0.041
2010;8;1.044;0.101;0.992;0.040;0.971;0.041;1.003;0.042;1.033;0.041
2010;9;0.710;0.103;0.929;0.043;0.960;0.041;1.001;0.042;1.037;0.041
2010;10;1.071;0.052;0.910;0.044;0.954;0.042;1.002;0.042;1.042;0.041
2010;11;1.485;0.069;0.883;0.047;0.955;0.041;1.001;0.042;1.049;0.041
2010;12;0.750;0.105;0.886;0.045;0.961;0.041;1.005;0.042;1.053;0.041
2011;1;0.612;0.094;0.921;0.046;0.956;0.042;1.013;0.042;1.055;0.041
2011;2;0.498;0.106;0.946;0.048;0.963;0.043;1.021;0.042;1.055;0.041
2011;3;0.702;0.104;0.968;0.054;0.968;0.043;1.029;0.042;1.058;0.041
2011;4;1.191;0.140;0.963;0.059;0.967;0.044;1.038;0.043;1.059;0.041
2011;5;0.710;0.150;0.895;0.064;0.970;0.044;1.043;0.043;1.060;0.041
2011;6;0.989;0.144;0.914;0.068;0.975;0.044;1.041;0.043;1.063;0.041
2011;7;1.254;0.146;0.911;0.071;0.978;0.045;1.042;0.043;1.065;0.041
2011;8;1.347;0.135;0.902;0.072;0.967;0.045;1.045;0.043;1.068;0.041
2011;9;0.969;0.126;0.908;0.072;0.972;0.045;1.046;0.043;1.070;0.041
2011;10;1.009;0.084;0.926;0.072;0.974;0.045;1.044;0.043;1.074;0.041
2011;11;0.673;0.110;0.988;0.064;0.980;0.045;1.047;0.043;1.074;0.041
2011;12;0.973;0.113;0.999;0.069;0.980;0.046;1.047;0.042;1.076;0.041
2012;1;0.579;0.088;0.969;0.069;0.973;0.046;1.043;0.042;1.076;0.041
2012;2;0.387;0.091;0.945;0.067;0.976;0.046;1.047;0.042;1.075;0.041
2012;3;0.784;0.111;0.961;0.065;0.975;0.046;1.051;0.042;1.075;0.041
2012;4;1.400;0.154;0.972;0.063;0.980;0.047;1.048;0.042;1.078;0.041
2012;5;1.453;0.086;0.997;0.061;0.975;0.047;1.048;0.042;1.078;0.041
2012;6;1.124;0.137;0.947;0.060;0.984;0.048;1.047;0.042;1.082;0.041
2012;7;0.897;0.148;0.993;0.063;0.988;0.049;1.048;0.043;1.083;0.041
2012;8;1.058;0.117;1.047;0.063;0.996;0.049;1.049;0.043;NaN;NaN
2012;9;1.156;0.103;1.077;0.059;0.996;0.049;1.049;0.043;NaN;NaN
2012;10;1.147;0.074;1.029;0.058;0.988;0.051;1.050;0.043;NaN;NaN
2012;11;0.977;0.066;0.989;0.060;0.990;0.051;1.049;0.043;NaN;NaN
2012;12;0.371;0.109;0.993;0.053;0.993;0.051;1.054;0.044;NaN;NaN
2013;1;1.127;0.102;0.974;0.059;0.992;0.052;1.063;0.044;NaN;NaN
2013;2;1.034;0.094;0.964;0.064;0.992;0.053;1.068;0.044;NaN;NaN
2013;3;1.143;0.130;0.954;0.063;0.995;0.053;1.066;0.044;NaN;NaN
2013;4;0.824;0.139;0.938;0.066;1.001;0.054;1.068;0.044;NaN;NaN
2013;5;0.974;0.113;0.963;0.069;0.995;0.054;1.070;0.045;NaN;NaN
2013;6;1.175;0.080;1.014;0.067;1.010;0.054;1.073;0.045;NaN;NaN
2013;7;0.664;0.170;1.019;0.068;1.024;0.056;1.075;0.045;NaN;NaN
2013;8;0.944;0.146;0.952;0.068;1.053;0.056;1.080;0.045;NaN;NaN
2013;9;1.030;0.095;0.952;0.065;1.077;0.055;1.081;0.045;NaN;NaN
2013;10;0.964;0.063;0.990;0.060;1.087;0.055;1.082;0.045;NaN;NaN
2013;11;1.275;0.096;1.011;0.056;1.095;0.054;1.078;0.045;NaN;NaN
2013;12;0.984;0.093;0.987;0.058;1.094;0.054;1.082;0.046;NaN;NaN
2014;1;1.188;0.100;0.983;0.050;1.088;0.054;1.085;0.046;NaN;NaN
2014;2;0.225;0.109;1.004;0.043;1.091;0.054;1.088;0.046;NaN;NaN
2014;3;1.144;0.084;1.002;0.044;1.092;0.053;1.096;0.047;NaN;NaN
2014;4;1.277;0.092;1.014;0.043;1.088;0.052;1.099;0.047;NaN;NaN
2014;5;1.232;0.081;0.957;0.041;1.095;0.052;1.100;0.047;NaN;NaN
2014;6;0.882;0.087;0.965;0.046;1.099;0.051;1.103;0.048;NaN;NaN
2014;7;0.616;0.074;0.976;0.043;1.114;0.051;1.104;0.048;NaN;NaN
2014;8;1.193;0.103;1.088;0.043;1.135;0.051;1.106;0.048;NaN;NaN
2014;9;1.008;0.132;1.114;0.042;1.152;0.050;1.106;0.048;NaN;NaN
2014;10;1.108;0.084;1.088;0.047;1.150;0.050;1.111;0.049;NaN;NaN
2014;11;0.597;0.101;1.077;0.049;1.147;0.050;1.112;0.049;NaN;NaN
2014;12;1.072;0.143;1.098;0.051;1.143;0.049;1.122;0.050;NaN;NaN
2015;1;1.321;0.079;1.115;0.055;1.148;0.049;1.128;0.050;NaN;NaN
2015;2;1.577;0.103;1.099;0.059;1.150;0.049;1.137;0.050;NaN;NaN
2015;3;1.445;0.079;1.093;0.057;1.147;0.050;1.139;0.050;NaN;NaN
2015;4;0.967;0.142;1.120;0.057;1.147;0.051;1.143;0.050;NaN;NaN
2015;5;1.107;0.087;1.164;0.057;1.146;0.050;1.146;0.050;NaN;NaN
2015;6;1.130;0.096;1.211;0.056;1.164;0.051;1.149;0.050;NaN;NaN
2015;7;0.818;0.125;1.222;0.060;1.164;0.051;1.152;0.050;NaN;NaN
2015;8;1.007;0.152;1.277;0.058;1.165;0.051;1.153;0.050;NaN;NaN
2015;9;0.934;0.095;1.333;0.061;1.171;0.051;1.159;0.051;NaN;NaN
2015;10;1.427;0.087;1.403;0.060;1.182;0.051;1.161;0.051;NaN;NaN
2015;11;1.130;0.089;1.410;0.062;1.186;0.052;1.163;0.051;NaN;NaN
2015;12;1.633;0.125;1.393;0.061;1.185;0.053;1.165;0.052;NaN;NaN
2016;1;1.454;0.112;1.400;0.061;1.194;0.051;1.171;0.052;NaN;NaN
2016;2;2.242;0.077;1.441;0.058;1.197;0.051;1.173;0.052;NaN;NaN
2016;3;2.116;0.086;1.451;0.058;1.194;0.052;1.179;0.052;NaN;NaN
2016;4;1.801;0.117;1.397;0.054;1.198;0.051;1.181;0.052;NaN;NaN
2016;5;1.196;0.096;1.392;0.054;1.186;0.051;1.185;0.052;NaN;NaN
2016;6;0.926;0.106;1.358;0.051;1.188;0.052;1.187;0.053;NaN;NaN
2016;7;0.897;0.112;1.360;0.047;1.192;0.052;1.189;0.053;NaN;NaN
2016;8;1.499;0.079;1.310;0.045;1.208;0.052;1.189;0.052;NaN;NaN
2016;9;1.055;0.101;1.286;0.046;1.220;0.052;1.191;0.052;NaN;NaN
2016;10;0.777;0.075;1.240;0.047;1.224;0.052;1.195;0.052;NaN;NaN
2016;11;1.072;0.103;1.247;0.047;1.220;0.053;1.200;0.053;NaN;NaN
2016;12;1.230;0.117;1.246;0.050;1.225;0.054;1.203;0.053;NaN;NaN
2017;1;1.476;0.099;1.267;0.049;1.235;0.054;1.209;0.053;NaN;NaN
2017;2;1.640;0.086;1.240;0.047;1.235;0.054;1.217;0.054;NaN;NaN
2017;3;1.830;0.125;1.233;0.050;1.238;0.054;1.224;0.053;NaN;NaN
2017;4;1.248;0.122;1.265;0.054;1.241;0.055;1.225;0.053;NaN;NaN
2017;5;1.276;0.107;1.255;0.054;1.249;0.055;1.223;0.053;NaN;NaN
2017;6;0.913;0.118;1.272;0.056;1.261;0.055;1.226;0.052;NaN;NaN
2017;7;1.149;0.106;1.245;0.054;1.269;0.056;1.230;0.052;NaN;NaN
2017;8;1.184;0.095;1.199;0.062;1.278;0.057;NaN;NaN;NaN;NaN
2017;9;0.965;0.143;1.172;0.063;1.283;0.057;NaN;NaN;NaN;NaN
2017;10;1.161;0.069;1.189;0.061;1.297;0.055;NaN;NaN;NaN;NaN
2017;11;0.959;0.095;1.183;0.071;1.302;0.055;NaN;NaN;NaN;NaN
2017;12;1.427;0.090;1.202;0.072;1.305;0.055;NaN;NaN;NaN;NaN
2018;1;1.152;0.126;1.206;0.068;1.311;0.054;NaN;NaN;NaN;NaN
2018;2;1.086;0.093;1.202;0.072;1.314;0.053;NaN;NaN;NaN;NaN
2018;3;1.506;0.104;1.189;0.070;1.323;0.053;NaN;NaN;NaN;NaN
2018;4;1.455;0.106;1.193;0.068;1.320;0.053;NaN;NaN;NaN;NaN
2018;5;1.205;0.190;1.163;0.067;1.330;0.053;NaN;NaN;NaN;NaN
2018;6;1.138;0.103;1.134;0.069;1.321;0.053;NaN;NaN;NaN;NaN
2018;7;1.196;0.115;1.158;0.072;1.317;0.053;NaN;NaN;NaN;NaN
2018;8;1.137;0.116;1.166;0.069;1.292;0.053;NaN;NaN;NaN;NaN
2018;9;0.815;0.166;1.194;0.069;1.282;0.054;NaN;NaN;NaN;NaN
2018;10;1.206;0.108;1.201;0.068;1.274;0.054;NaN;NaN;NaN;NaN
2018;11;0.603;0.125;1.184;0.066;1.274;0.055;NaN;NaN;NaN;NaN
2018;12;1.072;0.137;1.188;0.066;1.281;0.056;NaN;NaN;NaN;NaN
2019;1;1.445;0.106;1.190;0.070;1.290;0.056;NaN;NaN;NaN;NaN
2019;2;1.181;0.101;1.193;0.068;1.287;0.056;NaN;NaN;NaN;NaN
2019;3;1.839;0.098;1.224;0.066;1.291;0.056;NaN;NaN;NaN;NaN
2019;4;1.537;0.133;1.232;0.066;1.302;0.057;NaN;NaN;NaN;NaN
2019;5;1.006;0.138;1.272;0.067;1.305;0.058;NaN;NaN;NaN;NaN
2019;6;1.182;0.092;1.328;0.063;1.307;0.059;NaN;NaN;NaN;NaN
2019;7;1.218;0.099;1.358;0.065;1.305;0.060;NaN;NaN;NaN;NaN
2019;8;1.172;0.090;1.436;0.065;1.298;0.062;NaN;NaN;NaN;NaN
2019;9;1.194;0.065;1.429;0.064;1.295;0.061;NaN;NaN;NaN;NaN
2019;10;1.298;0.101;1.451;0.060;1.301;0.061;NaN;NaN;NaN;NaN
2019;11;1.081;0.159;1.484;0.053;1.299;0.060;NaN;NaN;NaN;NaN
2019;12;1.744;0.119;1.495;0.056;1.309;0.059;NaN;NaN;NaN;NaN
2020;1;1.807;0.136;1.493;0.054;1.313;0.058;NaN;NaN;NaN;NaN
2020;2;2.113;0.091;1.496;0.054;NaN;NaN;NaN;NaN;NaN;NaN
2020;3;1.757;0.089;1.520;0.053;NaN;NaN;NaN;NaN;NaN;NaN
2020;4;1.799;0.124;1.513;0.049;NaN;NaN;NaN;NaN;NaN;NaN
2020;5;1.412;0.108;1.568;0.049;NaN;NaN;NaN;NaN;NaN;NaN
2020;6;1.305;0.116;1.512;0.052;NaN;NaN;NaN;NaN;NaN;NaN
2020;7;1.202;0.095;1.464;0.048;NaN;NaN;NaN;NaN;NaN;NaN
2020;8;1.207;0.109;1.350;0.047;NaN;NaN;NaN;NaN;NaN;NaN
2020;9;1.474;0.105;1.330;0.051;NaN;NaN;NaN;NaN;NaN;NaN
2020;10;1.223;0.070;1.291;0.058;NaN;NaN;NaN;NaN;NaN;NaN
2020;11;1.739;0.101;1.274;0.064;NaN;NaN;NaN;NaN;NaN;NaN
2020;12;1.067;0.188;1.274;0.064;NaN;NaN;NaN;NaN;NaN;NaN
2021;1;1.231;0.105;1.295;0.067;NaN;NaN;NaN;NaN;NaN;NaN
2021;2;0.748;0.080;1.304;0.067;NaN;NaN;NaN;NaN;NaN;NaN
2021;3;1.515;0.122;1.287;0.072;NaN;NaN;NaN;NaN;NaN;NaN
2021;4;1.330;0.179;1.307;0.074;NaN;NaN;NaN;NaN;NaN;NaN
2021;5;1.211;0.125;1.266;0.077;NaN;NaN;NaN;NaN;NaN;NaN
2021;6;1.309;0.091;1.289;0.079;NaN;NaN;NaN;NaN;NaN;NaN
2021;7;1.450;0.100;1.299;0.084;NaN;NaN;NaN;NaN;NaN;NaN
2021;8;1.316;0.084;1.341;0.089;NaN;NaN;NaN;NaN;NaN;NaN
2021;9;1.268;0.113;1.352;0.087;NaN;NaN;NaN;NaN;NaN;NaN
2021;10;1.469;0.058;1.372;0.085;NaN;NaN;NaN;NaN;NaN;NaN
2021;11;1.243;0.161;1.368;0.076;NaN;NaN;NaN;NaN;NaN;NaN
2021;12;1.347;0.210;1.388;0.074;NaN;NaN;NaN;NaN;NaN;NaN
2022;1;1.349;0.169;1.380;0.071;NaN;NaN;NaN;NaN;NaN;NaN
2022;2;1.254;0.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;3;1.649;0.149;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;4;1.560;0.111;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;5;1.163;0.120;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;6;1.549;0.078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2022;7;1.359;0.102;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
